Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Organism
Upregulated_in_human_Monocytes,R-HSA-167169,HIV Transcription Elongation,0.03333333333333333,0.004355648139380741,0.12290097193355165,0.19162848913323513,0.131922788432829,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.03333333333333333,0.004355648139380741,0.12290097193355165,0.19162848913323513,0.131922788432829,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,0.03333333333333333,0.004355648139380741,0.12290097193355165,0.19162848913323513,0.131922788432829,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,0.03333333333333333,0.004545024145440773,0.12789891435238654,0.1981179261536968,0.13639031114289588,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-2980766,Nuclear Envelope Breakdown,0.03333333333333333,0.004829088154530821,0.13534424470833317,0.2069457161024191,0.1424676260087718,NEK6,1,Human
Upregulated_in_human_Monocytes,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,0.03333333333333333,0.004829088154530821,0.13534424470833317,0.2069457161024191,0.1424676260087718,EPHB2,1,Human
Upregulated_in_human_Monocytes,R-HSA-6802949,Signaling by RAS mutants,0.03333333333333333,0.005018464160590853,0.14027362280230793,0.21310800387273704,0.14670992938163113,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-186797,Signaling by PDGF,0.03333333333333333,0.005491904175740934,0.1524785125288487,0.23017456986838944,0.15845906431090548,PDGFRB,1,Human
Upregulated_in_human_Monocytes,R-HSA-381070,IRE1alpha activates chaperones,0.03333333333333333,0.005681280181800966,0.15731342440284735,0.230816136825857,0.158900738210117,ERN1,1,Human
Upregulated_in_human_Monocytes,R-HSA-5610783,Degradation of GLI2 by the proteasome,0.03333333333333333,0.005681280181800966,0.15731342440284735,0.230816136825857,0.158900738210117,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,0.03333333333333333,0.005681280181800966,0.15731342440284735,0.230816136825857,0.158900738210117,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-6802952,Signaling by BRAF and RAF fusions,0.03333333333333333,0.005681280181800966,0.15731342440284735,0.230816136825857,0.158900738210117,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-112382,Formation of RNA Pol II elongation complex ,0.03333333333333333,0.0057759681848309815,0.15972087105249178,0.230816136825857,0.158900738210117,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.03333333333333333,0.0057759681848309815,0.15972087105249178,0.230816136825857,0.158900738210117,LIMK1,1,Human
Upregulated_in_human_Monocytes,R-HSA-75955,RNA Polymerase II Transcription Elongation,0.03333333333333333,0.0057759681848309815,0.15972087105249178,0.230816136825857,0.158900738210117,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-1257604,PIP3 activates AKT signaling,0.06666666666666667,0.024334816778714137,0.16496279644357945,0.2369465621644141,0.16312110653113118,MET/PDGFRB,2,Human
Upregulated_in_human_Monocytes,R-HSA-76002,"Platelet activation, signaling and aggregation",0.06666666666666667,0.024808256793864218,0.17001183485945542,0.24272774013066828,0.16710104250612298,PRKCZ/RAF1,2,Human
Upregulated_in_human_Monocytes,R-HSA-204005,COPII-mediated vesicle transport,0.03333333333333333,0.006438784206041094,0.176387811572153,0.25032282241078,0.1723297245110855,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-380259,Loss of Nlp from mitotic centrosomes,0.03333333333333333,0.006628160212101127,0.1810907980506864,0.2539557345444537,0.17483072997730548,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.03333333333333333,0.006628160212101127,0.1810907980506864,0.2539557345444537,0.17483072997730548,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-1169408,ISG15 antiviral mechanism,0.03333333333333333,0.006722848215131143,0.18343254584007518,0.25423107230466563,0.17502028073383602,EIF2AK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,0.03333333333333333,0.006722848215131143,0.18343254584007518,0.25423107230466563,0.17502028073383602,EIF2AK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-167172,Transcription of the HIV genome,0.03333333333333333,0.006912224221191175,0.18809663715073144,0.2562005919811687,0.17637615703789097,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-400253,Circadian Clock,0.03333333333333333,0.006912224221191175,0.18809663715073144,0.2562005919811687,0.17637615703789097,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-8854518,AURKA Activation by TPX2,0.03333333333333333,0.006912224221191175,0.18809663715073144,0.2562005919811687,0.17637615703789097,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,0.03333333333333333,0.007006912224221191,0.1904190151909182,0.25788175200141494,0.1775335179223598,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-6802957,Oncogenic MAPK signaling,0.03333333333333333,0.007196288230281223,0.19504452200529787,0.2626451802003159,0.18081280449055728,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-9006925,Intracellular signaling by second messengers,0.06666666666666667,0.02745952087870467,0.19875445048594956,0.2658187702507956,0.182997598884625,MET/PDGFRB,2,Human
Upregulated_in_human_Monocytes,R-HSA-187037,Signaling by NTRK1 (TRKA),0.03333333333333333,0.007385664236341256,0.19964447723477474,0.2658187702507956,0.182997598884625,MAPK7,1,Human
Upregulated_in_human_Monocytes,R-HSA-69620,Cell Cycle Checkpoints,0.06666666666666667,0.027743584887794718,0.20187386592367054,0.26588097224438445,0.18304042059906545,CDC7/PKMYT1,2,Human
Upregulated_in_human_Monocytes,R-HSA-6806834,Signaling by MET,0.03333333333333333,0.007480352239371272,0.2019349156286464,0.26588097224438445,0.18304042059906545,MET,1,Human
Upregulated_in_human_Monocytes,R-HSA-5688426,Deubiquitination,0.06666666666666667,0.02812233689991478,0.20604305983255483,0.26743028046192613,0.1841070107554899,RIPK2/TGFBR1,2,Human
Upregulated_in_human_Monocytes,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.03333333333333333,0.0076697282454313035,0.2064967988376898,0.26743028046192613,0.1841070107554899,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-380287,Centrosome maturation,0.03333333333333333,0.0076697282454313035,0.2064967988376898,0.26743028046192613,0.1841070107554899,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-195253,Degradation of beta-catenin by the destruction complex,0.03333333333333333,0.00776441624846132,0.20876827746697102,0.2689026182590877,0.18512061217036907,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-674695,RNA Polymerase II Pre-transcription Events,0.03333333333333333,0.007953792254521351,0.21329239298386915,0.27172436187072796,0.18706318494320603,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-5632684,Hedgehog 'on' state,0.03333333333333333,0.008048480257551368,0.21554506342488122,0.27172436187072796,0.18706318494320603,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-68874,M/G1 Transition,0.03333333333333333,0.008048480257551368,0.21554506342488122,0.27172436187072796,0.18706318494320603,CDC7,1,Human
Upregulated_in_human_Monocytes,R-HSA-69002,DNA Replication Pre-Initiation,0.03333333333333333,0.008048480257551368,0.21554506342488122,0.27172436187072796,0.18706318494320603,CDC7,1,Human
Upregulated_in_human_Monocytes,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,0.03333333333333333,0.008143168260581384,0.21779149795115582,0.2731036244149414,0.18801271056769234,LIMK1,1,Human
Upregulated_in_human_Monocytes,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,0.03333333333333333,0.008332544266641416,0.22226572589169813,0.2772472475596445,0.19086530478234467,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-428157,Sphingolipid metabolism,0.03333333333333333,0.008427232269671433,0.22449355251475223,0.2785600625444831,0.19176908591780986,PRKD2,1,Human
Upregulated_in_human_Monocytes,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,0.03333333333333333,0.008711296278761481,0.23114008134989372,0.28531353791627506,0.19641838053307856,TP53RK,1,Human
Upregulated_in_human_Monocytes,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,0.03333333333333333,0.008805984281791497,0.23334332880041442,0.28654077163574204,0.1972632449635355,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-166520,Signaling by NTRKs,0.03333333333333333,0.008900672284821514,0.23554047248936982,0.28774789680402396,0.19809426606539515,MAPK7,1,Human
Upregulated_in_human_Monocytes,R-HSA-193704,p75 NTR receptor-mediated signalling,0.03333333333333333,0.00918473629391156,0.24209544405647776,0.2923817955928804,0.2012843807101775,RIPK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-202424,Downstream TCR signaling,0.03333333333333333,0.009279424296941577,0.24426833555860894,0.2923817955928804,0.2012843807101775,RIPK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-381119,Unfolded Protein Response (UPR),0.03333333333333333,0.009279424296941577,0.24426833555860894,0.2923817955928804,0.2012843807101775,ERN1,1,Human
Upregulated_in_human_Monocytes,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,0.03333333333333333,0.009279424296941577,0.24426833555860894,0.2923817955928804,0.2012843807101775,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.03333333333333333,0.009374112299971593,0.24643520451906442,0.2934931832714486,0.20204949325815916,PRKCZ,1,Human
Upregulated_in_human_Monocytes,R-HSA-5689603,UCH proteinases,0.03333333333333333,0.009658176309061642,0.25289983712690955,0.29968630699538784,0.20631302502458415,TGFBR1,1,Human
Upregulated_in_human_Monocytes,R-HSA-72306,tRNA processing,0.03333333333333333,0.010036928321181707,0.26143600479581175,0.30826036386371836,0.21221566244226667,TP53RK,1,Human
Upregulated_in_human_Monocytes,R-HSA-194138,Signaling by VEGF,0.03333333333333333,0.010131616324211723,0.26355527020529346,0.309220787320072,0.21287684670047155,PRKCZ,1,Human
Upregulated_in_human_Monocytes,R-HSA-5610787,Hedgehog 'off' state,0.03333333333333333,0.010699744342391819,0.27614795415251336,0.32239933563618556,0.2219493538690152,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-373760,L1CAM interactions,0.03333333333333333,0.011267872360571916,0.2885323707672459,0.33520672486194747,0.23076634400889123,EPHB2,1,Human
Upregulated_in_human_Monocytes,R-HSA-69306,DNA Replication,0.03333333333333333,0.012025376384812044,0.3047266988652544,0.3522937933222697,0.24252959344859784,CDC7,1,Human
Upregulated_in_human_Monocytes,R-HSA-162909,Host Interactions of HIV factors,0.03333333333333333,0.01212006438784206,0.3067257595355668,0.35288351946567637,0.24293557857952405,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-68886,M Phase,0.06666666666666667,0.03730707319382634,0.3088387493353856,0.3535979883694994,0.2434274403609701,CSNK1D/NEK6,2,Human
Upregulated_in_human_Monocytes,R-HSA-69206,G1/S Transition,0.03333333333333333,0.012309440393902093,0.3107072257744392,0.35402698321414466,0.2437227732542413,CDC7,1,Human
Upregulated_in_human_Monocytes,R-HSA-162599,Late Phase of HIV Life Cycle,0.03333333333333333,0.013066944418142221,0.3264131974537523,0.3701431951987526,0.2548176560328966,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-68875,Mitotic Prophase,0.03333333333333333,0.01335100842723227,0.3322132814765021,0.3731495152129431,0.25688729672665417,NEK6,1,Human
Upregulated_in_human_Monocytes,R-HSA-73887,Death Receptor Signalling,0.03333333333333333,0.01335100842723227,0.3322132814765021,0.3731495152129431,0.25688729672665417,RIPK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-5621481,C-type lectin receptors (CLRs),0.03333333333333333,0.013445696430262286,0.3341358919904853,0.37353870944219353,0.2571552296848323,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-5358351,Signaling by Hedgehog,0.03333333333333333,0.014108512451472398,0.34744513063771765,0.3865938777518267,0.26614279836346055,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-9018519,Estrogen-dependent gene expression,0.03333333333333333,0.014203200454502414,0.3493253309912392,0.3868696422659985,0.2663326429101922,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-162587,HIV Life Cycle,0.03333333333333333,0.01429788845753243,0.35120029401787123,0.3871370682894673,0.26651674699030625,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-199977,ER to Golgi Anterograde Transport,0.03333333333333333,0.014581952466622479,0.3567938998233192,0.38990637068406686,0.2684232176594731,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,0.03333333333333333,0.014676640469652495,0.35864805404694755,0.38990637068406686,0.2684232176594731,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-168254,Influenza Infection,0.03333333333333333,0.014676640469652495,0.35864805404694755,0.38990637068406686,0.2684232176594731,EIF2AK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-8939211,ESR-mediated signaling,0.03333333333333333,0.014771328472682511,0.36049704101394653,0.39012693479591476,0.2685750605967879,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-948021,Transport to the Golgi and subsequent modification,0.03333333333333333,0.01751728056055298,0.41193128983367244,0.4437623440480926,0.30549928193406334,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-913531,Interferon Signaling,0.03333333333333333,0.018558848593883154,0.43037503697524404,0.46153341069290876,0.3177334161998706,EIF2AK2,1,Human
Upregulated_in_human_Monocytes,R-HSA-68877,Mitotic Prometaphase,0.03333333333333333,0.018842912602973202,0.4353073018428727,0.46263601137560906,0.31849247951685283,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-9006931,Signaling by Nuclear Receptors,0.03333333333333333,0.018842912602973202,0.4353073018428727,0.46263601137560906,0.31849247951685283,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-5617833,Cilium Assembly,0.03333333333333333,0.019032288609033235,0.43857251563956745,0.4640253848507923,0.31944896580889554,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-5689880,Ub-specific processing proteases,0.03333333333333333,0.02083136066660354,0.4686953919774116,0.4936924795495402,0.33987268190174885,TGFBR1,1,Human
Upregulated_in_human_Monocytes,R-HSA-112315,Transmission across Chemical Synapses,0.03333333333333333,0.021399488684783637,0.477878903469111,0.5011384961158376,0.3449987426069502,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-162906,HIV Infection,0.03333333333333333,0.021967616702963735,0.48690888209149386,0.5076780392917275,0.3495007598943716,CDK9,1,Human
Upregulated_in_human_Monocytes,R-HSA-201681,TCF dependent signaling in response to WNT,0.03333333333333333,0.02206230470599375,0.4883991264072315,0.5076780392917275,0.3495007598943716,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-8878171,Transcriptional regulation by RUNX1,0.03333333333333333,0.02263043272417385,0.49725311473296674,0.5146244025839001,0.3542828443282457,CDK6,1,Human
Upregulated_in_human_Monocytes,R-HSA-1852241,Organelle biogenesis and maintenance,0.03333333333333333,0.028027648896884763,0.5743030561076614,0.5917818447718076,0.4074003372846111,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-446203,Asparagine N-linked glycosylation,0.03333333333333333,0.028785152921124893,0.5841581399949198,0.5993310786960866,0.41259745590892044,CSNK1D,1,Human
Upregulated_in_human_Monocytes,R-HSA-195258,RHO GTPase Effectors,0.03333333333333333,0.03011078496354512,0.6008763172597721,0.6138262378903706,0.4225763574195312,LIMK1,1,Human
Upregulated_in_human_Monocytes,R-HSA-195721,Signaling by WNT,0.03333333333333333,0.03124704099990531,0.6146874253746812,0.6252399992008559,0.43043393238344524,CSNK1A1,1,Human
Upregulated_in_human_Monocytes,R-HSA-112316,Neuronal System,0.03333333333333333,0.03493987311807594,0.6564560554567256,0.6640796585968621,0.457172316600105,RAF1,1,Human
Upregulated_in_human_Monocytes,R-HSA-71291,Metabolism of amino acids and derivatives,0.03333333333333333,0.035129249124135974,0.6584756108449898,0.6640796585968621,0.457172316600105,BCKDK,1,Human
Upregulated_in_human_Monocytes,R-HSA-194315,Signaling by Rho GTPases,0.03333333333333333,0.04223084935138718,0.7264510301977574,0.7295292125291037,0.502229748798628,LIMK1,1,Human
Upregulated_in_human_Monocytes,R-HSA-6798695,Neutrophil degranulation,0.03333333333333333,0.04535555345137771,0.7520306456711748,0.7520306456711748,0.5177204089674977,CDK13,1,Human
Downregulated_in_human_Monocytes,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,0.25806451612903225,0.012404128396932109,2.078881386390179e-17,9.458910308075314e-15,5.383208642652463e-15,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4/IKBKE/TBK1,16,Human
Downregulated_in_human_Monocytes,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,0.22580645161290322,0.009090048290881546,2.0080617634655239e-16,2.864817896257224e-14,1.630411110420537e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4,14,Human
Downregulated_in_human_Monocytes,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,0.22580645161290322,0.009090048290881546,2.0080617634655239e-16,2.864817896257224e-14,1.630411110420537e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4,14,Human
Downregulated_in_human_Monocytes,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,0.22580645161290322,0.009374112299971593,3.1481515343485977e-16,2.864817896257224e-14,1.630411110420537e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4,14,Human
Downregulated_in_human_Monocytes,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,0.22580645161290322,0.009374112299971593,3.1481515343485977e-16,2.864817896257224e-14,1.630411110420537e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4,14,Human
Downregulated_in_human_Monocytes,R-HSA-168898,Toll-Like Receptors Cascades,0.25806451612903225,0.014866016475712528,3.9815796439311848e-16,3.0193645633144813e-14,1.7183659515913536e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4/IKBKE/TBK1,16,Human
Downregulated_in_human_Monocytes,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,0.20967741935483872,0.008143168260581384,1.6261396575918854e-15,8.221039380047865e-14,4.6787176113170035e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,0.20967741935483872,0.008143168260581384,1.6261396575918854e-15,8.221039380047865e-14,4.6787176113170035e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-975871,MyD88 cascade initiated on plasma membrane,0.20967741935483872,0.008143168260581384,1.6261396575918854e-15,8.221039380047865e-14,4.6787176113170035e-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.20967741935483872,0.008900672284821514,5.435542264289748e-15,2.473171730251835e-13,1.4075193652792398e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,0.20967741935483872,0.009090048290881546,7.220556622954689e-15,2.7377943862036525e-13,1.5581201133744326e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-975155,MyD88 dependent cascade initiated on endosome,0.20967741935483872,0.009090048290881546,7.220556622954689e-15,2.7377943862036525e-13,1.5581201133744326e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,0.20967741935483872,0.00946880030300161,1.2500750860180006e-14,4.375262801063002e-13,2.4900281065621715e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Downregulated_in_human_Monocytes,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,0.20967741935483872,0.009563488306031626,1.4285208250144312e-14,4.635534376577988e-13,2.638152589099329e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7/IKBKE/TBK1,13,Human
Downregulated_in_human_Monocytes,R-HSA-166166,MyD88-independent TLR4 cascade ,0.20967741935483872,0.009658176309061642,1.6300780225329187e-14,4.635534376577988e-13,2.638152589099329e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7/IKBKE/TBK1,13,Human
Downregulated_in_human_Monocytes,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,0.20967741935483872,0.009658176309061642,1.6300780225329187e-14,4.635534376577988e-13,2.638152589099329e-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7/IKBKE/TBK1,13,Human
Downregulated_in_human_Monocytes,R-HSA-450294,MAP kinase activation,0.1774193548387097,0.00606003219392103,6.572368245310744e-14,1.7590750303625816e-12,1.0011161537748875e-12,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7,11,Human
Downregulated_in_human_Monocytes,R-HSA-2871796,FCERI mediated MAPK activation,0.14516129032258066,0.003030016096960515,1.1422089377850896e-13,2.8872503705123098e-12,1.643177770146971e-12,MAPK1/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/PAK1/PAK2/SYK,9,Human
Downregulated_in_human_Monocytes,R-HSA-448424,Interleukin-17 signaling,0.1774193548387097,0.006817536218161159,2.5777548520895977e-13,6.173044514214563e-12,3.5131728178063213e-12,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7,11,Human
Downregulated_in_human_Monocytes,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,0.20967741935483872,0.012688192406022158,5.995146837961906e-13,1.3638959056363335e-11,7.762137484940152e-12,PDPK1/PRKCQ/MAPK1/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/PAK1/PAK2/SYK/PIK3CA,13,Human
Downregulated_in_human_Monocytes,R-HSA-2559583,Cellular Senescence,0.22580645161290322,0.018464160590853138,4.484472209639338e-12,9.716356454218566e-11,5.5297251306830934e-11,MAPKAPK2/MAPKAPK3/MAPKAPK5/CDK2/CDK4/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K5/MINK1/ATM,14,Human
Downregulated_in_human_Monocytes,R-HSA-2559580,Oxidative Stress Induced Senescence,0.1935483870967742,0.011836000378752012,5.7949782558661054e-12,1.1985068665541266e-10,6.820883497335224e-11,MAPKAPK2/MAPKAPK3/MAPKAPK5/CDK4/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K5/MINK1,12,Human
Downregulated_in_human_Monocytes,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,0.12903225806451613,0.002935328093930499,6.274011722039695e-12,1.2411631884904614e-10,7.063647064630503e-11,RPS6KA5/MAPKAPK2/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9,8,Human
Downregulated_in_human_Monocytes,R-HSA-449147,Signaling by Interleukins,0.3064516129032258,0.04393523340592747,8.432162870925341e-12,1.5985975442795958e-10,9.097859939682605e-11,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K3/MAP3K7/PAK2/IRAK3/IRAK4/HCK/SYK/TBK1/PIK3CA,19,Human
Downregulated_in_human_Monocytes,R-HSA-166520,Signaling by NTRKs,0.16129032258064516,0.008900672284821514,1.4064705219613122e-10,2.559776349969588e-9,1.4568073616946644e-9,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/CDK5/MAPK1/MAPK13/MAPK14/MAPK3/PIK3CA,10,Human
Downregulated_in_human_Monocytes,R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.16129032258064516,0.009374112299971593,2.369505649784637e-10,4.146634887123115e-9,2.359912509502108e-9,PDPK1/PRKCD/ROCK2/MAPKAPK2/MAPKAPK3/MAPK13/MAPK14/PAK1/PAK2/PIK3CA,10,Human
Downregulated_in_human_Monocytes,R-HSA-194138,Signaling by VEGF,0.16129032258064516,0.010131616324211723,5.154762543097543e-10,8.686729470775489e-9,4.943748871742673e-9,PDPK1/PRKCD/ROCK2/MAPKAPK2/MAPKAPK3/MAPK13/MAPK14/PAK1/PAK2/PIK3CA,10,Human
Downregulated_in_human_Monocytes,R-HSA-187037,Signaling by NTRK1 (TRKA),0.14516129032258066,0.007385664236341256,6.026941481967715e-10,9.793779908197536e-9,5.573787987082924e-9,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK13/MAPK14/MAPK3/PIK3CA,9,Human
Downregulated_in_human_Monocytes,R-HSA-450341,Activation of the AP-1 family of transcription factors,0.08064516129032258,9.46880030300161e-4,1.4576292401819861e-9,2.2869700147682887e-8,1.3015491582024269e-8,MAPK1/MAPK14/MAPK3/MAPK8/MAPK9,5,Human
