Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Organism
Downregulated_in_human_Monocytes,R-HSA-975155,MyD88 dependent cascade initiated on endosome,0.209677419354839,0.009090048290882,7.22055662295469E-15,2.73779438620365E-13,1.55812011337443E-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK4,13,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-975155,MyD88 dependent cascade initiated on endosome,0.125,0.008480944712829,2.01386036941964E-05,0.000223135728932,0.0001348226521,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2,5,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-975155,MyD88 dependent cascade initiated on endosome,0.120689655172414,0.008480944712829,5.11768058975997E-07,3.4902581622163E-05,2.24100539509489E-05,Rps6ka1/Mapk14/Mapk3/Map2k3/Map3k1/Irak4/Dusp3,7,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-166166,MyD88-independent TLR4 cascade ,0.13953488372093,0.009658176309062,3.19483194764293E-06,4.02742451581655E-05,2.17065137112582E-05,MAPK1/MAPK7/MAP2K1/MAP2K3/RIPK2/DUSP7,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-166166,MyD88-independent TLR4 cascade ,0.141592920353982,0.009658176309062,8.77976165931276E-15,2.55537273557892E-13,1.59543591371445E-13,RPS6KA2/RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K8/IRAK1/CHUK/IKBKE/DUSP4,16,Human
Upregulated_in_human_Monocytes,R-HSA-166166,MyD88-independent TLR4 cascade ,0.133333333333333,0.009658176309062,0.000185308618304,0.002744883908624,0.001889660252439,MAPK7/MAP2K4/MAP2K6/RIPK2,4,Human
Downregulated_in_human_Monocytes,R-HSA-166166,MyD88-independent TLR4 cascade ,0.209677419354839,0.009658176309062,1.63007802253292E-14,4.63553437657799E-13,2.63815258909933E-13,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K7/IKBKE/TBK1,13,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-166166,MyD88-independent TLR4 cascade ,0.175,0.009661835748792,8.93008581134434E-08,1.23681688487119E-05,7.47307181054605E-06,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2/Ikbke/Tbk1,7,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-166166,MyD88-independent TLR4 cascade ,0.103448275862069,0.009661835748792,1.8592023905906E-05,0.000316994007596,0.000203533735391,Rps6ka1/Mapk14/Mapk3/Map2k3/Ripk3/Dusp3,6,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,0.162790697674419,0.009090048290882,1.0140725896885E-07,3.24503228700319E-06,1.74896730043441E-06,MAPK1/MAPK7/MAP2K1/MAP2K3/MAP3K1/RIPK2/DUSP7,7,Human
Downregulated_in_human_Dendritic_cells,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,0.150442477876106,0.009090048290882,1.41715994099727E-16,2.61229815790498E-14,1.63097705490213E-14,RPS6KA2/RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K8/IRAK1/IRAK3/IRAK4/CHUK/DUSP4,17,Human
Upregulated_in_human_Monocytes,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,0.133333333333333,0.009090048290882,0.000146582016885,0.002744883908624,0.001889660252439,MAPK7/MAP2K4/MAP2K6/RIPK2,4,Human
Downregulated_in_human_Monocytes,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,0.225806451612903,0.009090048290882,2.00806176346552E-16,2.86481789625722E-14,1.63041111042054E-14,RPS6KA5/MAPKAPK2/MAPKAPK3/VRK3/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K1/MAP3K7/IRAK3/IRAK4,14,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-166058,MyD88:Mal cascade initiated on plasma membrane,0.125,0.007944176060118,1.462172878299E-05,0.000184100857859,0.00011123707543,Rps6ka2/Mapkapk2/Mapk9/Map3k8/Ripk2,5,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-166058,MyD88:Mal cascade initiated on plasma membrane,0.103448275862069,0.007944176060118,5.97296390143063E-06,0.000119810628846,7.69273369348342E-05,Rps6ka1/Mapk14/Mapk3/Map2k3/Map3k1/Dusp3,6,Mouse
Downregulated_in_human_Dendritic_cells,R-HSA-525793,Myogenesis,0.026548672566372,0.0028406400909,0.003923902048582,0.020470922951565,0.012780932193991,MAPK14/MAP2K6/ABL1,3,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-525793,Myogenesis,0.03448275862069,0.002898550724638,0.012103281782594,0.043906586041111,0.028191294633589,Mapk14/Abl1,2,Mouse
Downregulated_in_human_Monocytes,R-HSA-375165,NCAM signaling for neurite out-growth,0.048387096774194,0.005965344190891,0.005957122945884,0.021858797906268,0.01244017185643,RPS6KA5/MAPK1/MAPK3,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654726,Negative regulation of FGFR1 signaling,0.046511627906977,0.003124704099991,0.007892610691288,0.022172880831643,0.011950464618269,MAPK1/SRC,2,Human
Downregulated_in_human_Monocytes,R-HSA-5654726,Negative regulation of FGFR1 signaling,0.032258064516129,0.003124704099991,0.01592951144865,0.042887146207903,0.024407722306869,MAPK1/MAPK3,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654727,Negative regulation of FGFR2 signaling,0.046511627906977,0.003219392103021,0.008364364151336,0.02304354627123,0.012419725090516,MAPK1/SRC,2,Human
Downregulated_in_human_Monocytes,R-HSA-5654727,Negative regulation of FGFR2 signaling,0.032258064516129,0.003219392103021,0.016861808587544,0.044605365740306,0.025385586980024,MAPK1/MAPK3,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5654732,Negative regulation of FGFR3 signaling,0.046511627906977,0.00274595208787,0.006131722461881,0.019198480157739,0.010347358991899,MAPK1/SRC,2,Human
Downregulated_in_human_Monocytes,R-HSA-5654732,Negative regulation of FGFR3 signaling,0.032258064516129,0.00274595208787,0.01243398815453,0.036976892877851,0.021044107918916,MAPK1/MAPK3,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-5654732,Negative regulation of FGFR3 signaling,0.03448275862069,0.00300590445518,0.012982613721921,0.045174196726275,0.029005194996343,Mknk1/Mapk3,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-5654733,Negative regulation of FGFR4 signaling,0.046511627906977,0.002935328093931,0.006986730185924,0.020760569695317,0.01118927465866,MAPK1/SRC,2,Human
Downregulated_in_human_Monocytes,R-HSA-5654733,Negative regulation of FGFR4 signaling,0.032258064516129,0.002935328093931,0.014134421723832,0.040703556230023,0.023165008288226,MAPK1/MAPK3,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-5675221,Negative regulation of MAPK pathway,0.13953488372093,0.003787520121201,1.09773199594886E-08,1.43807920001827E-06,7.75078111345879E-07,MAPK1/MAP2K1/DUSP1/DUSP5/DUSP10/DUSP7,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5675221,Negative regulation of MAPK pathway,0.035398230088496,0.003787520121201,0.000843900577182,0.005555678799784,0.003468664026514,MAPK3/BRAF/RAF1/DUSP4,4,Human
Upregulated_in_human_Monocytes,R-HSA-5675221,Negative regulation of MAPK pathway,0.066666666666667,0.003787520121201,0.005690183269542,0.03746037319115,0.025788842303479,RAF1/DUSP10,2,Human
Downregulated_in_human_Monocytes,R-HSA-5675221,Negative regulation of MAPK pathway,0.064516129032258,0.003787520121201,8.40062828879073E-05,0.000682551048464,0.000388450105083,MAPK1/MAPK3/KSR1/DUSP1,4,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-5675221,Negative regulation of MAPK pathway,0.125,0.004294149221685,6.64507337839437E-07,4.6017133145381E-05,2.78043859780186E-05,Map2k1/Map2k2/Raf1/Dusp1/Dusp16,5,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-5675221,Negative regulation of MAPK pathway,0.051724137931035,0.004294149221685,0.001922104398934,0.012366747170498,0.00794037169768,Mapk3/Araf/Ksr1,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-199418,Negative regulation of the PI3K/AKT network,0.116279069767442,0.009752864312092,5.73985656040854E-05,0.000487302107986,0.00026264005314,AKT1/AKT3/MAPK1/SRC/PIK3CA,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-199418,Negative regulation of the PI3K/AKT network,0.053097345132743,0.009752864312092,0.000808862456289,0.005454889491803,0.003405736658059,MAPK3/IRAK1/IRAK4/INSR/LCK/PDGFRB,6,Human
Downregulated_in_human_Monocytes,R-HSA-199418,Negative regulation of the PI3K/AKT network,0.064516129032258,0.009752864312092,0.003085749111198,0.013320778002008,0.007581055843826,MAPK1/MAPK3/IRAK4/PIK3CA,4,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-199418,Negative regulation of the PI3K/AKT network,0.1,0.01105743424584,0.000949071696829,0.005715062174385,0.003453144160088,Akt1/Akt3/Met/Src,4,Mouse
Downregulated_in_human_Monocytes,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,0.032258064516129,0.003219392103021,0.016861808587544,0.044605365740306,0.025385586980024,IKBKE/TBK1,2,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-936440,Negative regulators of DDX58/IFIH1 signaling,0.05,0.00150295222759,0.001583695025824,0.008277047587795,0.005001142186812,Ikbke/Tbk1,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-168638,NOD1/2 Signaling Pathway,0.046511627906977,0.003408768109081,0.009344974686139,0.025575720193645,0.013784484820968,MAPK13/RIPK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-168638,NOD1/2 Signaling Pathway,0.035398230088496,0.003408768109081,0.000562104832903,0.004090052270989,0.002553606443103,MAPK14/MAP2K6/IRAK1/CHUK,4,Human
Upregulated_in_human_Monocytes,R-HSA-168638,NOD1/2 Signaling Pathway,0.066666666666667,0.003408768109081,0.004628382929856,0.033622262271123,0.023146571849985,MAP2K6/RIPK2,2,Human
Downregulated_in_human_Monocytes,R-HSA-168638,NOD1/2 Signaling Pathway,0.048387096774194,0.003408768109081,0.001198362416736,0.006901960754619,0.003928010053525,MAPK13/MAPK14/MAP3K7,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2980766,Nuclear Envelope Breakdown,0.035398230088496,0.004829088154531,0.002108618079801,0.012404955299256,0.007744980181129,PRKCB/VRK1/CDK1/NEK7,4,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-2980766,Nuclear Envelope Breakdown,0.068965517241379,0.005152979066023,0.000214705134816,0.002153366205069,0.001382621301603,Prkcb/Cdk1/Nek6/Nek9,4,Mouse
Upregulated_in_murine_Dendritic_cells,R-MMU-198725,Nuclear Events (kinase and transcription factor activation),0.05,0.002361782071927,0.003933841674073,0.01651021429876,0.009975770752433,Rps6ka2/Mapkapk2,2,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-3301854,Nuclear Pore Complex (NPC) Disassembly,0.051724137931035,0.003650026838433,0.001195351763496,0.008672658539404,0.005568491977762,Cdk1/Nek6/Nek9,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.046511627906977,0.004923776157561,0.018878346218645,0.045102159315178,0.024308603072199,MAPK13/RIPK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.035398230088496,0.004923776157561,0.00226572126446,0.013174014248318,0.008225138809266,MAPK14/MAP2K6/IRAK1/CHUK,4,Human
Downregulated_in_human_Monocytes,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.048387096774194,0.004923776157561,0.003470158177167,0.014619647876027,0.008320262296131,MAPK13/MAPK14/MAP3K7,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2559580,Oxidative Stress Induced Senescence,0.115044247787611,0.011836000378752,6.72262039521334E-10,1.6163517732839E-08,1.00916223781692E-08,MAPKAPK2/MAPKAPK3/MAPKAPK5/CDK4/CDK6/MAPK14/MAPK3/MAPK9/MAP2K4/MAP2K6/MAP2K7/MAP3K5/MAP4K4,13,Human
Upregulated_in_human_Monocytes,R-HSA-2559580,Oxidative Stress Induced Senescence,0.1,0.011836000378752,0.005204716626832,0.035243366873122,0.024262588786738,CDK6/MAP2K4/MAP2K6,3,Human
Downregulated_in_human_Monocytes,R-HSA-2559580,Oxidative Stress Induced Senescence,0.193548387096774,0.011836000378752,5.79497825586611E-12,1.19850686655413E-10,6.82088349733522E-11,MAPKAPK2/MAPKAPK3/MAPKAPK5/CDK4/MAPK1/MAPK14/MAPK3/MAPK8/MAPK9/MAP2K7/MAP3K5/MINK1,12,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-2559580,Oxidative Stress Induced Senescence,0.075,0.011272141706924,0.010162627057251,0.034753675245168,0.020998800547147,Mapkapk2/Mapk9/Map3k5,3,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-2559580,Oxidative Stress Induced Senescence,0.120689655172414,0.011272141706924,3.54578461733715E-06,0.000119810628846,7.69273369348342E-05,Cdk4/Cdk6/Mapk14/Mapk3/Map2k3/Map4k4/Mink1,7,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-171007,p38MAPK events,0.046511627906977,0.00123094403939,0.001227655792601,0.00543302989066,0.002928227142486,MAPK13/SRC,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-171007,p38MAPK events,0.026548672566372,0.00123094403939,0.000315496388205,0.002565727980547,0.001601901166117,MAPKAPK2/MAPKAPK3/MAPK14,3,Human
Downregulated_in_human_Monocytes,R-HSA-171007,p38MAPK events,0.064516129032258,0.00123094403939,7.4002704849711E-07,9.10033262341041E-06,5.17913666942501E-06,MAPKAPK2/MAPKAPK3/MAPK13/MAPK14,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.069767441860465,0.003787520121201,0.000559292250193,0.003070013084608,0.001654637618982,MAPK1/MAP2K1/SRC,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.04424778761062,0.003787520121201,6.26298869898765E-05,0.000677251318516,0.000422838931138,MAPK3/MAP3K11/BRAF/RAF1/CSK,5,Human
Downregulated_in_human_Monocytes,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.048387096774194,0.003787520121201,0.001630812644939,0.008628136667993,0.004910402823196,MAPK1/MAPK3/KSR1,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-210990,PECAM1 interactions,0.046511627906977,0.00113625603636,0.00104147479637,0.004979925463103,0.00268401853148,LYN/SRC,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.093023255813954,0.009090048290882,0.000603093429696,0.00313608583442,0.001690248691122,AKT1/MAPK1/SRC/PIK3CA,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.053097345132743,0.009090048290882,0.000557094904818,0.004090052270989,0.002553606443103,MAPK3/IRAK1/IRAK4/INSR/LCK/PDGFRB,6,Human
Downregulated_in_human_Monocytes,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.064516129032258,0.009090048290882,0.002390286774429,0.011821526982229,0.00672780945663,MAPK1/MAPK3/IRAK4/PIK3CA,4,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.075,0.010305958132045,0.007954159705131,0.028247464593863,0.017067630136516,Akt1/Met/Src,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-1257604,PIP3 activates AKT signaling,0.13953488372093,0.024334816778714,0.000560867775073,0.003070013084608,0.001654637618982,AKT1/AKT3/MAPK1/SRC/CSNK2A1/PIK3CA,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1257604,PIP3 activates AKT signaling,0.097345132743363,0.024334816778714,9.28890680290913E-05,0.000896710780583,0.000559857496966,PDPK1/RPS6KB2/GSK3B/MAPK3/IRAK1/IRAK4/INSR/LCK/PDGFRB/CHUK/MTOR,11,Human
Downregulated_in_human_Monocytes,R-HSA-1257604,PIP3 activates AKT signaling,0.080645161290323,0.024334816778714,0.017211121268651,0.045266243799052,0.025761702659495,PDPK1/MAPK1/MAPK3/IRAK4/PIK3CA,5,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-1257604,PIP3 activates AKT signaling,0.1,0.02361782071927,0.01422892071456,0.044788761794695,0.027062181741807,Akt1/Akt3/Met/Src,4,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-163615,PKA activation,0.03448275862069,0.001610305958132,0.003797981779601,0.018769736041217,0.012051566897895,Prkaca/Prkacb,2,Mouse
Downregulated_in_human_Dendritic_cells,R-HSA-164378,PKA activation in glucagon signalling,0.017699115044248,0.00160969605151,0.013896785151124,0.046859281637632,0.02925638979184,PRKACA/PRKACB,2,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-164378,PKA activation in glucagon signalling,0.03448275862069,0.001717659688674,0.004323246908202,0.020763763319676,0.013331880754723,Prkaca/Prkacb,2,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-111931,PKA-mediated phosphorylation of CREB,0.03448275862069,0.001610305958132,0.003797981779601,0.018769736041217,0.012051566897895,Prkaca/Prkacb,2,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-8963898,Plasma lipoprotein assembly,0.03448275862069,0.002039720880301,0.006087305075054,0.027312776718335,0.017536834565253,Prkaca/Prkacb,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-112043,PLC beta mediated events,0.046511627906977,0.004355648139381,0.014963502482427,0.038424796498085,0.020709720784646,PRKCD/MAPK1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-169893,Prolonged ERK activation events,0.017699115044248,0.00104156803333,0.005859909726887,0.027231345201416,0.017001772582211,BRAF/NTRK1,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-6807070,PTEN Regulation,0.093023255813954,0.013256320424202,0.002445086235573,0.009506129663536,0.005123495997806,AKT1/AKT3/MAPK1/CSNK2A1,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-70268,Pyruvate metabolism,0.026548672566372,0.0028406400909,0.003923902048582,0.020470922951565,0.012780932193991,PDK1/PDK2/PDK3,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-112409,RAF-independent MAPK1/3 activation,0.13953488372093,0.00217782406969,3.0385716790796E-10,1.26404581849712E-07,6.8127975541469E-08,MAPK1/MAP2K1/DUSP1/DUSP5/DUSP10/DUSP7,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-112409,RAF-independent MAPK1/3 activation,0.04424778761062,0.00217782406969,3.70217361290929E-06,5.53324867010497E-05,3.45465987207467E-05,CDK1/MAPK3/JAK1/TYK2/DUSP4,5,Human
Downregulated_in_human_Monocytes,R-HSA-112409,RAF-independent MAPK1/3 activation,0.064516129032258,0.00217782406969,8.77056532610539E-06,9.28048191483245E-05,5.28166235060447E-05,CDK1/MAPK1/MAPK3/DUSP1,4,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-112409,RAF-independent MAPK1/3 activation,0.1,0.002469135802469,2.43384814374353E-06,9.57164435696452E-05,5.78336102130861E-05,Map2k1/Map2k2/Dusp1/Dusp16,4,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-112409,RAF-independent MAPK1/3 activation,0.03448275862069,0.002469135802469,0.008863942707717,0.036416921244956,0.023382372646862,Cdk1/Mapk3,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-5673001,RAF/MAP kinase cascade,0.186046511627907,0.023009184736294,5.06081735979983E-06,6.1920588872845E-05,3.33731918773178E-05,MAPK1/MAP2K1/JAK3/SRC/DUSP1/DUSP5/DUSP10/DUSP7,8,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5673001,RAF/MAP kinase cascade,0.070796460176991,0.023009184736294,0.004495863185399,0.022601930377505,0.014111417462305,MAPK3/MAP3K11/BRAF/RAF1/CSK/JAK1/PDGFRB/DUSP4,8,Human
Upregulated_in_human_Monocytes,R-HSA-5673001,RAF/MAP kinase cascade,0.133333333333333,0.023009184736294,0.004681580822561,0.033622262271123,0.023146571849985,RAF1/MET/PDGFRB/DUSP10,4,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-5673001,RAF/MAP kinase cascade,0.175,0.024584004294149,4.62245855646439E-05,0.000441524489704,0.000266777099992,Map2k1/Map2k2/Raf1/Met/Src/Dusp1/Dusp16,7,Mouse
Downregulated_in_human_Dendritic_cells,R-HSA-392517,Rap1 signalling,0.035398230088496,0.00151500804848,2.04809035807927E-05,0.000251687548448,0.000157140032152,PRKACA/PRKACB/PRKG1/RAF1,4,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-392517,Rap1 signalling,0.03448275862069,0.00150295222759,0.003304764415229,0.017887693104651,0.011485229713744,Prkaca/Prkacb,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-8934903,Receptor Mediated Mitophagy,0.046511627906977,0.00104156803333,0.000870142980756,0.004209063720868,0.002268549019597,SRC/CSNK2A1,2,Human
Downregulated_in_human_Monocytes,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.048387096774194,0.007196288230281,0.009993295152214,0.032020769677869,0.018223503390991,CHEK2/MAPK8/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.035398230088496,0.007669728245431,0.010995157804973,0.039740668406209,0.024811914413698,PRKACA/CSNK1D/CDK1/CDK11A,4,Human
Upregulated_in_human_Dendritic_cells,R-HSA-437239,Recycling pathway of L1,0.046511627906977,0.004450336142411,0.015588551950276,0.039065286815149,0.021054924320918,MAPK1/SRC,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-437239,Recycling pathway of L1,0.026548672566372,0.004450336142411,0.013745027979616,0.046859281637632,0.02925638979184,RPS6KA2/RPS6KA4/RPS6KA5,3,Human
Downregulated_in_human_Monocytes,R-HSA-437239,Recycling pathway of L1,0.048387096774194,0.004450336142411,0.002599587626906,0.012069513982061,0.006868942601705,RPS6KA4/RPS6KA5/MAPK1,3,Human
Downregulated_in_human_Monocytes,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.064516129032258,0.005775968184831,0.000437516507594,0.00292750016111,0.001666084533564,MAPK1/MAPK3/PAK1/SYK,4,Human
Downregulated_in_murine_Dendritic_cells,R-MMU-2029482,Regulation of actin dynamics for phagocytic cup formation,0.068965517241379,0.00654857756307,0.00054223189019,0.004741053193711,0.003044108857206,Mapk3/Pak1/Abl1/Btk,4,Mouse
Downregulated_in_murine_Dendritic_cells,R-MMU-176408,Regulation of APC/C activators between G1/S and early anaphase,0.051724137931035,0.008373590982287,0.012528715899299,0.044971496017484,0.028875046061543,Cdk1/Cdk2/Bub1b,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-186712,Regulation of beta-cell development,0.046511627906977,0.003124704099991,0.007892610691288,0.022172880831643,0.011950464618269,AKT1/AKT3,2,Human
Upregulated_in_human_Dendritic_cells,R-HSA-210745,Regulation of gene expression in beta cells,0.046511627906977,0.00198844806363,0.003237644898126,0.011814563838776,0.006367667251162,AKT1/AKT3,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.04424778761062,0.006438784206041,0.000782291110808,0.005340826966384,0.003334522213712,MAPKAPK2/GSK3B/MAPK3/ATM/ATR,5,Human
Downregulated_in_human_Monocytes,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.080645161290323,0.006438784206041,4.64387051126262E-05,0.000414306094632,0.000235787852584,MAPKAPK2/MAPK1/MAPK3/ATM/ATR,5,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-3371453,Regulation of HSF1-mediated heat shock response,0.075,0.007192699946323,0.002905595875732,0.012908397924393,0.007799488010559,Mapkapk2/Gsk3b/Atm,3,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-1433559,Regulation of KIT signaling,0.046511627906977,0.00151500804848,0.001874116357671,0.007425070521819,0.004001872523147,LYN/SRC,2,Human
Downregulated_in_human_Monocytes,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,0.048387096774194,0.008332544266641,0.014845381291985,0.04192778654388,0.023861736240126,PRKCD/MAPKAPK2/MAPK14,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-8948751,Regulation of PTEN stability and activity,0.069767441860465,0.006533472209071,0.002732394765257,0.010428222223367,0.005620474022209,AKT1/AKT3/CSNK2A1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,0.026548672566372,0.00151500804848,0.00060345800437,0.004171403455205,0.002604397703069,PDK1/PDK2/PDK3,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-912631,Regulation of signaling by CBL,0.069767441860465,0.00208313606666,9.17434617034656E-05,0.000720099623937,0.000388110374237,LYN/SYK/PIK3CA,3,Human
Downregulated_in_human_Monocytes,R-HSA-912631,Regulation of signaling by CBL,0.048387096774194,0.00208313606666,0.000274037630208,0.001918263411457,0.001091712664473,HCK/SYK/PIK3CA,3,Human
Upregulated_in_human_Dendritic_cells,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.046511627906977,0.0028406400909,0.006552814100337,0.019897596100294,0.010724159841505,AKT1/AKT3,2,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-6804758,Regulation of TP53 Activity through Acetylation,0.05,0.003220611916264,0.007249183243534,0.02642136524288,0.015964267807782,Akt1/Akt3,2,Mouse
Upregulated_in_human_Dendritic_cells,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,0.046511627906977,0.00132563204242,0.001428567880645,0.006020984213064,0.003245115479207,AKT1/AKT3,2,Human
Upregulated_in_murine_Dendritic_cells,R-MMU-6804759,Regulation of TP53 Activity through Association with Co-factors,0.05,0.00150295222759,0.001583695025824,0.008277047587795,0.005001142186812,Akt1/Akt3,2,Mouse
Downregulated_in_human_Monocytes,R-HSA-6804760,Regulation of TP53 Activity through Methylation,0.032258064516129,0.00179907205757,0.005437739391783,0.02028009363329,0.011541707423457,CHEK2/ATM,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,0.088495575221239,0.008711296278761,4.54965059675421E-08,8.98555992858956E-07,5.6100954726894E-07,CHEK1/CHEK2/MAPKAPK5/PRKAA1/STK11/CDK5/MAPK14/TP53RK/ATM/ATR,10,Human
Downregulated_in_human_Monocytes,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,0.112903225806452,0.008711296278761,1.00669161437722E-06,1.20538074879377E-05,6.86000379880319E-06,CHEK2/MAPKAPK5/CDK2/CDK5/MAPK14/ATM/ATR,7,Human
